cód.;Escola;endereco;num;bairro;municipio;DDD;Telefone;CEP;E-mail;Dependência;endereco_completo;lat;lng
80594;EEF MUN EDITH GAMA RAMOS;R CEDRO GRANDE;2505;DOM JOAQUIM;BRUSQUE;47.0;32522041;88350000;;Municipais;R CEDRO GRANDE, 2505 - DOM JOAQUIM, BRUSQUE - SC, 88350000;-27.14083;-48.95534
80721;EEF MUN EDITH KRIEGER ZABEL;R ESTRADA GERAL DA CRISTALINA;0;CRISTALINA;BRUSQUE;47.0;88229085;88350000;;Municipais;R ESTRADA GERAL DA CRISTALINA, 0 - CRISTALINA, BRUSQUE - SC, 88350000;-27.11429;-48.82789
78646;EEF MUN FIORAVANTE MINATTO;GARUVA;0;;SOMBRIO;48.0;5331922;88960000;;Municipais;;6.48812;2.6138
79561;EEF MUN FRANCISCO LUMMERTZ JUNIOR;ESTRADA GERAL;0;QUERENCIA;SÃO JOÃO DO SUL;0.0;0;88970000;educacao@saojoaodosul.sc.gov.br;Municipais;ESTRADA GERAL, 0 - QUERENCIA, SÃO JOÃO DO SUL - SC, 88970000;-29.18704;-49.78203
92789;EEF MUN FREDERICO VIEBRANTZ;PEDRA DE AMOLAR ALTO;0;;CORUPÁ;0.0;0;89280000;;Municipais;;6.48812;2.6138
11533;EEF MUN GUILHERME SCARDUELLI;ROD MUN KM 8;375;MORRO COMPRIDO;FORQUILHINHA;0.0;0;88850000;;Municipais;ROD MUN KM 8, 375 - MORRO COMPRIDO, FORQUILHINHA - SC, 88850000;-28.74819;-49.47286
94447;EEF MUN GUILHERMINA ANA PEREIRA;ESTRADA GERAL;0;SITIO NOVO;IMARUÍ;0.0;0;88770000;;Municipais;ESTRADA GERAL, 0 - SITIO NOVO, IMARUÍ - SC, 88770000;-28.29438;-49.16194
94498;EEF MUN HERCULANO VICENTE LUIS;ESTRADA GERAL;0;RIBEIRAO DE CAN;IMARUÍ;0.0;0;88770000;;Municipais;ESTRADA GERAL, 0 - RIBEIRAO DE CAN, IMARUÍ - SC, 88770000;-27.20665;-49.75397
81256;EEF MUN JOAO CAETANO;R TREZE DE MAIO;0;AREIAS;TIJUCAS;48.0;32631611;88200000;;Municipais;R TREZE DE MAIO, 0 - AREIAS, TIJUCAS - SC, 88200000;-27.24762;-48.6416
132209;EEF MUN JOSE BORGES DA SILVA;R EVALDO ROGERIO GODOY;87;BORGES;ANITA GARIBALDI;4.0;5430222;88590000;;Municipais;R EVALDO ROGERIO GODOY, 87 - BORGES, ANITA GARIBALDI - SC, 88590000;-27.6919;-51.12939
81264;EEF MUN JOSE FELLER;R GERAL OLIVEIRA;0;OLIVEIRA;TIJUCAS;48.0;32639050;88200000;;Municipais;R GERAL OLIVEIRA, 0 - OLIVEIRA, TIJUCAS - SC, 88200000;-27.25028;-48.64654
80772;EEF MUN LIONS CLUBE COMP OSCAR MALUCHE;R RODOLFO STEFFEN;182;STEFFEN;BRUSQUE;47.0;33553263;88355250;;Municipais;R RODOLFO STEFFEN, 182 - STEFFEN, BRUSQUE - SC, 88355250;-27.07379;-48.90499
81272;EEF MUN MADRE SABINA;R GERAL DE TIMBE;0;TIMBE;TIJUCAS;48.0;32929290;88200000;;Municipais;R GERAL DE TIMBE, 0 - TIMBE, TIJUCAS - SC, 88200000;-27.26643;-48.64888
107000;EEF MUN MARCEDES JOAO ADAO;R CEL CONCEICAO;0;CENTRO;TIJUCAS;48.0;32632311;88200000;;Municipais;R CEL CONCEICAO, 0 - CENTRO, TIJUCAS - SC, 88200000;-27.2251;-48.62682
81337;EEF MUN MARCILIO M DA SILVA;BR 101 KM 176;0;MORRETES;TIJUCAS;0.0;0;88200000;;Municipais;BR 101 KM 176, 0 - MORRETES, TIJUCAS - SC, 88200000;-27.30036;-48.63208
101630;EEF MUN NOVOS CAMPOS;ASSIS CAMARGO COSTA;1099;BOA VISTA;CAMPOS NOVOS;49.0;35410555;89620000;novoscampos@hotmail.com;Municipais;ASSIS CAMARGO COSTA, 1099 - BOA VISTA, CAMPOS NOVOS - SC, 89620000;-27.38707;-51.21372
94501;EEF MUN OLIMPIO CORDOVA VALENTE;ESTRADA GERAL;0;SAMAMBAIA;IMARUÍ;0.0;0;88770000;;Municipais;ESTRADA GERAL, 0 - SAMAMBAIA, IMARUÍ - SC, 88770000;-28.17116;-48.68695
80810;EEF MUN PAQUETA;R PE ANTONIO EISING;291;PAQUETA;BRUSQUE;47.0;33518414;88353470;;Municipais;R PE ANTONIO EISING, 291 - PAQUETA, BRUSQUE - SC, 88353470;-27.14272;-48.92079
79596;EEF MUN PASSO MAGNUS;ESTRADA GERAL;0;PASSO MAGNUS;SÃO JOÃO DO SUL;0.0;0;88970000;educacao@saojoaodosul.sc.gov.br;Municipais;ESTRADA GERAL, 0 - PASSO MAGNUS, SÃO JOÃO DO SUL - SC, 88970000;-29.18704;-49.78203
80624;EEF MUN PE CARLOS FUZAO;R NOVA ITALIA;1301;STA LUZIA;BRUSQUE;47.0;91530202;88357101;;Municipais;R NOVA ITALIA, 1301 - STA LUZIA, BRUSQUE - SC, 88357101;-27.08899;-48.90875
80861;EEF MUN PE LUIZ GONZAGA STEINER;TRAV LAGOA DORADA;560;SOUZA CRUZ;BRUSQUE;47.0;33512774;88350000;;Municipais;TRAV LAGOA DORADA, 560 - SOUZA CRUZ, BRUSQUE - SC, 88350000;-27.14633;-48.91144
80870;EEF MUN PE THEODORO BECKER;R BERTHOLDO TODT;1501;BATEAS;BRUSQUE;47.0;33507200;88355450;;Municipais;R BERTHOLDO TODT, 1501 - BATEAS, BRUSQUE - SC, 88355450;-27.05059;-48.90333
80888;EEF MUN PE VENDELINO WIEMES;R ALBERTO KLABUNDE;893;CEDRINHO;BRUSQUE;47.0;33518265;88358000;;Municipais;R ALBERTO KLABUNDE, 893 - CEDRINHO, BRUSQUE - SC, 88358000;-27.15763;-48.93238
92851;EEF MUN PEDRA DE AMOLAR BAIXO;ESTR PEDRA DE AMOLAR BAIXO;0;;CORUPÁ;0.0;0;89280000;;Municipais;;6.48812;2.6138
80217;EEF MUN POCO FUNDO;ESTRADA GERAL;1111;POCO FUNDO;BRUSQUE;47.0;33558187;88357030;;Municipais;ESTRADA GERAL, 1111 - POCO FUNDO, BRUSQUE - SC, 88357030;-27.11423;-48.83785
94757;EEF MUN PONTA DA CUSTODIA;ESTRADA GERAL;0;NAZARE;IMARUÍ;0.0;0;88770000;;Municipais;ESTRADA GERAL, 0 - NAZARE, IMARUÍ - SC, 88770000;-28.17116;-48.68695
80225;EEF MUN PONTA RUSSA;R PONTA RUSSA;837;PONTA RUSSA;BRUSQUE;47.0;33960083;88357110;;Municipais;R PONTA RUSSA, 837 - PONTA RUSSA, BRUSQUE - SC, 88357110;-27.14633;-48.88363
146986;EEF MUN PREF ALEXANDRE MERICO;R JOAO VICTORIO BENVENUTTI;720;LIMEIRA;BRUSQUE;47.0;33961242;88350050;;Municipais;R JOAO VICTORIO BENVENUTTI, 720 - LIMEIRA, BRUSQUE - SC, 88350050;-27.08418;-48.86865
130702;EEF MUN PREF ERNA HEIDRICH;RUA JOS LENZI;38;VILA MARIANA;TAIÓ;47.0;53621515;89190000;www.ernaheidrich@terra.com.br;Municipais;RUA JOS LENZI, 38 - VILA MARIANA, TAIÓ - SC, 89190000;-27.1151;-49.98366
80640;EEF MUN PROF ADELINA ZIRKE;R BATISTA SILVA;0;RIBEIRAO DO MAF;BRUSQUE;47.0;33516014;88350000;;Municipais;R BATISTA SILVA, 0 - RIBEIRAO DO MAF, BRUSQUE - SC, 88350000;-27.19049;-48.96062
14940;EEF MUN PROF AGENOR BORTOLATTO;RUA PROF FIORAVANTE ESPINDULA;0;LOTEAMENTO JUSSARA;MORRO DA FUMAÇA;48.0;34342125;88830000;;Municipais;RUA PROF FIORAVANTE ESPINDULA, 0 - LOTEAMENTO JUSSARA, MORRO DA FUMAÇA - SC, 88830000;-28.66328;-49.20886
80659;EEF MUN PROF AUGUSTA DUTRA DE SOUZA;R ALBERTO MULLER;1520;LIMEIRA BAIXA;BRUSQUE;47.0;33508917;88356000;;Municipais;R ALBERTO MULLER, 1520 - LIMEIRA BAIXA, BRUSQUE - SC, 88356000;-27.07001;-48.86869
80829;EEF MUN PROF AUGUSTA KNORRING;CERAMICA REIS;855;CERAMICA REIS;BRUSQUE;4.0;3551778;88352320;;Municipais;CERAMICA REIS, 855 - CERAMICA REIS, BRUSQUE - SC, 88352320;38.89037;-77.03196
80837;EEF MUN PROF GEORGINA C R DA LUZ;R SAO PEDRO;0;SAO PEDRO;BRUSQUE;47.0;33511370;88351680;eefpgrl@educacao.brusque.sc.gov.br;Municipais;R SAO PEDRO, 0 - SAO PEDRO, BRUSQUE - SC, 88351680;-27.08247;-48.91646
80845;EEF MUN PROF ISAURA GOUVEA GEVAERD;R JOSE DUBIELLA;724;TOMAZ COELHO;BRUSQUE;48.0;33553347;88358500;;Municipais;R JOSE DUBIELLA, 724 - TOMAZ COELHO, BRUSQUE - SC, 88358500;-27.17032;-48.93845
94455;EEF MUN PROF JOSE TOMAS RIBEIRO;ESTRADA GERAL;0;CANGUERI DE FOR;IMARUÍ;0.0;0;88770000;;Municipais;ESTRADA GERAL, 0 - CANGUERI DE FOR, IMARUÍ - SC, 88770000;-28.38295;-49.43949
80586;EEF MUN PROF JOSE VIEIRA CORTE;R AUGUSTO KLAPOTH;1313;STA LUZIA;BRUSQUE;47.0;33518135;88357101;;Municipais;R AUGUSTO KLAPOTH, 1313 - STA LUZIA, BRUSQUE - SC, 88357101;-27.16237;-48.89216
79537;EEF MUN PROF LEONDINA DE MORAES ANTUNES;ESTRADA GERAL;0;VILA SÇO JOSE;SÃO JOÃO DO SUL;0.0;0;88970000;educacao@saojoaodosul.sc.gov.br;Municipais;ESTRADA GERAL, 0 - VILA SÇO JOSE, SÃO JOÃO DO SUL - SC, 88970000;-29.18704;-49.78203
130532;EEF MUN PROF NAIDE GUEDERT TEIXEIRA;ROD SC 438 KM 199;0;CENTRO;GRAVATAL;48.0;6422313;88735000;;Municipais;ROD SC 438 KM 199, 0 - CENTRO, GRAVATAL - SC, 88735000;-28.36581;-49.02692
91529;EEF MUN RIBEIRAO CAVALO;R F RANCISCO GRETTER;507;NEREU RAMOS;JARAGUÁ DO SUL;4.0;2760482;89265840;;Municipais;R F RANCISCO GRETTER, 507 - NEREU RAMOS, JARAGUÁ DO SUL - SC, 89265840;-26.45941;-49.18932
91294;EEF MUN RICIERI MARCATTO;R RIO ALMA;0;RIO CERRO I;JARAGUÁ DO SUL;4.0;3761261;89251970;;Municipais;R RIO ALMA, 0 - RIO CERRO I, JARAGUÁ DO SUL - SC, 89251970;-26.55253;-49.13276
80233;EEF MUN RIO BRANCO;R ERNESTO BIANCHINI;829;RIO BRANCO;BRUSQUE;47.0;33505339;88350600;;Municipais;R ERNESTO BIANCHINI, 829 - RIO BRANCO, BRUSQUE - SC, 88350600;-27.13049;-48.94823
80667;EEF MUN ROTARY CLUB COMP AIRES GEVAERD;R VOLTA GRANDE;301;BATEAS;BRUSQUE;47.0;33500713;88355200;;Municipais;R VOLTA GRANDE, 301 - BATEAS, BRUSQUE - SC, 88355200;-27.02688;-48.88755
78840;EEF MUN SANGA DA TOCA III;ESTRADA GERAL;0;SANGA DA TOCA I;SOMBRIO;0.0;0;88960000;;Municipais;ESTRADA GERAL, 0 - SANGA DA TOCA I, SOMBRIO - SC, 88960000;-29.09005;-49.61152
134732;EEF MUN SANTO ANTONIO;R BARAO DO RIO BRANCO;1460;CENTRO;RODEIO;47.0;3841669;89136000;;Municipais;R BARAO DO RIO BRANCO, 1460 - CENTRO, RODEIO - SC, 89136000;-26.83482;-49.32344
77429;EEF MUN ULTIMO RIO;ROD SC 483;0;ULTIMO RIO;JACINTO MACHADO;0.0;0;88950000;;Municipais;ROD SC 483, 0 - ULTIMO RIO, JACINTO MACHADO - SC, 88950000;-28.99598;-49.75504
79650;EEF MUN VILA GABRIEL;ESTRADA GERAL;0;VILA GABRIEL;SÃO JOÃO DO SUL;0.0;0;88970000;educacao@saojoaodosul.sc.gov.br;Municipais;ESTRADA GERAL, 0 - VILA GABRIEL, SÃO JOÃO DO SUL - SC, 88970000;-29.18704;-49.78203
91820;EEF MUN VITOR MEIRELLES;R DOMINGOS ANACLETO GARCIA;1500;TRES R DO NORTE;JARAGUÁ DO SUL;4.0;3923054;89266990;;Municipais;R DOMINGOS ANACLETO GARCIA, 1500 - TRES R DO NORTE, JARAGUÁ DO SUL - SC, 89266990;-26.43812;-49.14941
63002;EEF MUN XAVANTES;BAIRRO XAVANTES;0;BAIRRO XAVANTES;ANCHIETA;0.0;0;89970000;;Municipais;BAIRRO XAVANTES, 0 - BAIRRO XAVANTES, ANCHIETA - SC, 89970000;-26.52754;-53.31378
16721;EEF OLEO GRANDE;ESTRADA GERAL;0;OLEO GRANDE;GASPAR;0.0;0;89110000;;Municipais;ESTRADA GERAL, 0 - OLEO GRANDE, GASPAR - SC, 89110000;-26.94503;-49.0171
150410;EEF PE ITAMAR LUIS DA COSTA;ESTR GERAL PONTA GROSSA;0;PONTA GROSSA;IMARUÍ;48.0;3643-0338;88770-000;;Municipais;ESTR GERAL PONTA GROSSA, 0 - PONTA GROSSA, IMARUÍ - SC, 88770-000;-22.92431;-42.85573
93670;EEF PEDRO FRANCISCO DA SILVA;ESTR GERAL CARREIRA DO SIQUEIR;0;CARREIRA DO SIQ;PESCARIA BRAVA;0.0;0;88790000;;Municipais;ESTR GERAL CARREIRA DO SIQUEIR, 0 - CARREIRA DO SIQ, PESCARIA BRAVA - SC, 88790000;-28.39718;-48.88687
148911;EEF PREF QUINTALIANO JOAO PACHECO;RUA LEONEL AMANDIO DE BORBA;468;CENTRO;SÃO JOÃO DO SUL;48.0;3539-0200;88970-000;educacao@saojoaodosul.sc.gov.br;Municipais;RUA LEONEL AMANDIO DE BORBA, 468 - CENTRO, SÃO JOÃO DO SUL - SC, 88970-000;-29.22534;-49.80677
16748;EEF PROF ANA LIRA;RUA ITALIA;6041;ALTO GASPARINHO;GASPAR;;;89112820;;Municipais;RUA ITALIA, 6041 - ALTO GASPARINHO, GASPAR - SC, 89112820;-26.93238;-48.96085
13960;EEF PROF JOSE PERUCCHI;RUA PAULO GRACINDO;234;VILA NOVA;COCAL DO SUL;48.0;34446071;88845000;mariw23@hotmail.com;Municipais;RUA PAULO GRACINDO, 234 - VILA NOVA, COCAL DO SUL - SC, 88845000;-28.58802;-49.31801
156914;EEF PROF MARIA NILZA FERREIRA EVARISTO;ROD JORGE LACERDA;0;ESPINHEIROS;ITAJAÍ;47.0;32472297;88317000;gepmnfe@edu.itajai.sc.gov.br;Municipais;ROD JORGE LACERDA, 0 - ESPINHEIROS, ITAJAÍ - SC, 88317000;-26.88863;-48.75502
27995;EEF PROF PAUL RICHARD ELTERMANN;R JOAO HAMM                        03170;0;NOVA ESPERAN€A;DONA EMMA;47.0;3649111;89155000;escola@donaemma.sc.gov.br;Municipais;R JOAO HAMM                        03170, 0 - NOVA ESPERAN€A, DONA EMMA - SC, 89155000;-27.00536;-49.77562
83275;EEF PROF SERENITA FATIMA C DA SILVA;SAMBURA;0; INTERIOR;IPUAÇU;49.0;34915301;89832000;seriedh5sfsilva@sed.sc.gov.br;Municipais;SAMBURA, 0 -  INTERIOR, IPUAÇU - SC, 89832000;-26.63501;-52.45421
93548;EEF RIBEIRAO DE PESCARIA BRAVA;ESTR GERAL RIBEIRAO DE PESCARI;0;;PESCARIA BRAVA;0.0;0;88790000;;Municipais;;6.48812;2.6138
84360;EEF TOLDO VELHO;TOLDO VELHO;0;INTERIOR;IPUAÇU;0.0;0;89832000;seriedh5tvelho@sed.sc.gov.br;Municipais;TOLDO VELHO, 0 - INTERIOR, IPUAÇU - SC, 89832000;-26.67271;-52.48523
62480;EEFM CASTRO ALVES;RUA ADELINO MANGINI;294;CENTRO;DIONÍSIO CERQUEIRA;49.0;3644-6700;89950000;;Municipais;RUA ADELINO MANGINI, 294 - CENTRO, DIONÍSIO CERQUEIRA - SC, 89950000;-26.25918;-53.6341
14796;EEFM ZULEIMA BURIGO GUGLIELMI;R JOSE CARLOS BITENCOURT;196;ESPERANCA;MORRO DA FUMAÇA;48.0;34341140;88830000;;Municipais;R JOSE CARLOS BITENCOURT, 196 - ESPERANCA, MORRO DA FUMAÇA - SC, 88830000;-28.65745;-49.20697
162647;EEI ALCIDES ZABOT TRAÇOS E LETRAS;RUA HORÁCIO DUTRA;0;SAO JOSE;SÃO JOAQUIM;49.0;32336426;88600000;eeimalcideszabot@saojoaquim.edu.sc.gov.br;Municipais;RUA HORÁCIO DUTRA, 0 - SAO JOSE, SÃO JOAQUIM - SC, 88600000;-28.30218;-49.93871
141437;EEI MUN LUISA PETERMANN WESTARB;R GUABIRUBA DO SUL;0;GUABIRUBA SUL;GUABIRUBA;47.0;33540579;88360000;;Municipais;R GUABIRUBA DO SUL, 0 - GUABIRUBA SUL, GUABIRUBA - SC, 88360000;-27.0994;-48.98036
147028;EEI PROF EDITE BOZANO ALVES DE SOUZA;R LEOPOLDO KEHLER;81;AYMORE;GUABIRUBA;47.0;33544352;88360000;;Municipais;R LEOPOLDO KEHLER, 81 - AYMORE, GUABIRUBA - SC, 88360000;-27.0847;-48.99714
116858;EEIM MARIA ELIZA MARTORANO BATHKE;R MANOEL R DO NASCIMENTO;0;JARDIM MINUANO;SÃO JOAQUIM;4.0;2332804;88600000;;Municipais;R MANOEL R DO NASCIMENTO, 0 - JARDIM MINUANO, SÃO JOAQUIM - SC, 88600000;-28.29267;-49.94616
8699;EI ADOLFO WIGGERS;SAO JOSE;0;;BRAÇO DO NORTE;0.0;0;88750000;;Municipais;;6.48812;2.6138
63010;EI AGUAS DO ARACA;LINHA AGUAS DO ARACA               00000;0;INTERIOR;BARRA BONITA;0.0;249;89909000;;Municipais;LINHA AGUAS DO ARACA               00000, 0 - INTERIOR, BARRA BONITA - SC, 89909000;-26.62253;-53.41526
113433;EI ALAYDE THIBES;BR 282 TABOAO;0;;CAMPOS NOVOS;0.0;0;89620000;;Municipais;;6.48812;2.6138
116017;EI ALBINO CRESTANI;LINHA BETEL;0;;PALMA SOLA;4.0;8520277;89985000;;Municipais;;6.48812;2.6138
39063;EI ALFREDO CUBAS MACHADO;BITUVINHA                          00000;0;BITUVINHA;MAFRA;0.0;0;89300000;;Municipais;BITUVINHA                          00000, 0 - BITUVINHA, MAFRA - SC, 89300000;-26.32647;-49.65362
92410;EI ALTO BRACO DIREITO;ALTO BRACO DIREITO;0;;MASSARANDUBA;0.0;0;89108000;;Municipais;;6.48812;2.6138
99660;EI ALTO GUARANY;ALTO GUARANY;0;;PAPANDUVA;0.0;0;89370000;;Municipais;;6.48812;2.6138
92460;EI ALTO LUIS ALVES;ALTO LUIS ALVES;0;;MASSARANDUBA;0.0;0;89108000;;Municipais;;6.48812;2.6138
80926;EI ALTO PEDRAS GRANDES;ROD PEDRO MERISIO;0;PEDRAS GRANDES;BOTUVERÁ;47.0;33591170;88370000;;Municipais;ROD PEDRO MERISIO, 0 - PEDRAS GRANDES, BOTUVERÁ - SC, 88370000;-28.43603;-49.1847
19232;EI ALTO RIBEIRAO DOS RUSSOS;ALTO RIBEIRAO DOS RUSSOS           00000;0;RIBEIRAO DOS RUSSOS;BENEDITO NOVO;0.0;3850114;89124000;;Municipais;ALTO RIBEIRAO DOS RUSSOS           00000, 0 - RIBEIRAO DOS RUSSOS, BENEDITO NOVO - SC, 89124000;-26.79539;-49.35836
19321;EI ALTO RIBEIRAO LIBERDADE;RIBEIRAO LIBERDADE                 00000;0;RIBEIRAO LIBERDADE;BENEDITO NOVO;0.0;3850114;89124000;;Municipais;RIBEIRAO LIBERDADE                 00000, 0 - RIBEIRAO LIBERDADE, BENEDITO NOVO - SC, 89124000;-26.79526;-49.35858
19348;EI ALTO SAO JOAO;ALTO SAO JOAO I                    00000;0; ALTO SAO JOAO I;BENEDITO NOVO;0.0;3850114;89124000;;Municipais;ALTO SAO JOAO I                    00000, 0 -  ALTO SAO JOAO I, BENEDITO NOVO - SC, 89124000;-26.82079;-49.49281
19356;EI ALTO SAO JOAO II;ALTO SAO JOAO                      00000;0; ALTO SAO JOAO;BENEDITO NOVO;0.0;3850114;89124000;;Municipais;ALTO SAO JOAO                      00000, 0 -  ALTO SAO JOAO, BENEDITO NOVO - SC, 89124000;-26.82079;-49.49281
18040;EI ALTO SAO PEDRO VELHO;SÇO PEDRO VELHO;0;SÇO PEDRO VELHO;RODEIO;47.0;3384173;89136000;;Municipais;SÇO PEDRO VELHO, 0 - SÇO PEDRO VELHO, RODEIO - SC, 89136000;-26.92447;-49.38366
15512;EI ALVES RAMOS;R ERICH MEYER;4599;ITOUPAVA CENTRA;BLUMENAU;4.0;3370288;89075200;;Municipais;R ERICH MEYER, 4599 - ITOUPAVA CENTRA, BLUMENAU - SC, 89075200;-26.76426;-49.11168
55522;EI ANITA GARIBALDI;LINHA SAO PAULO                    00000;0;INTERIOR;CAIBI;0.0;0;89888000;;Municipais;LINHA SAO PAULO                    00000, 0 - INTERIOR, CAIBI - SC, 89888000;-27.0686;-53.2287
19500;EI ANTON WERLING;ALTO RIBEIRAO PRETO                00000;0;ALTO RIBEIRAO PRETO;BENEDITO NOVO;0.0;3850114;89124000;;Municipais;ALTO RIBEIRAO PRETO                00000, 0 - ALTO RIBEIRAO PRETO, BENEDITO NOVO - SC, 89124000;-26.79539;-49.35836
69728;EI ANTONIO JOAQUIM TAVARES;VEREADOR JOAO MANOEL BENTO         00000;0;;PENHA;0.0;60;88385000;;Municipais;;6.48812;2.6138
125601;EI ASSENTAMENTO INDIANOPOLIS;ASSENT INDIANOPLIS;0;;ABELARDO LUZ;0.0;0;89830000;;Municipais;;6.48812;2.6138
111716;EI ASSENTAMENTO VITORIA;ASSENTAMENTO VITORIA               00000;0;INTERIOR;CAMPOS NOVOS;0.0;0;89620000;;Municipais;ASSENTAMENTO VITORIA               00000, 0 - INTERIOR, CAMPOS NOVOS - SC, 89620000;-27.40064;-51.22613
19372;EI BAIXO SANTA MARIA;BAIXO SANTA MARIA                  00000;0;BAIXO SANTA MARIA;BENEDITO NOVO;0.0;3850114;89124000;;Municipais;BAIXO SANTA MARIA                  00000, 0 - BAIXO SANTA MARIA, BENEDITO NOVO - SC, 89124000;-26.73069;-49.41986
5371;EI BARRA GASPAR;ESTRADA GERAL BARRA GASPAR;0;BATTA GASPAR;ANITÁPOLIS;4.0;2560131;88475000;;Municipais;ESTRADA GERAL BARRA GASPAR, 0 - BATTA GASPAR, ANITÁPOLIS - SC, 88475000;-27.90295;-49.13102
5380;EI BARRA ITIRIBA;ESTRADA GERAL BARRA ITIRIBA;0;SAO DOMINGOS;ANITÁPOLIS;4.0;2560131;88475000;;Municipais;ESTRADA GERAL BARRA ITIRIBA, 0 - SAO DOMINGOS, ANITÁPOLIS - SC, 88475000;-27.90295;-49.13102
19399;EI BARRA SAO JOAO;BARRA SAO JOAO                     00000;0;BARRA SAO JOAO;BENEDITO NOVO;0.0;0;89124000;;Municipais;BARRA SAO JOAO                     00000, 0 - BARRA SAO JOAO, BENEDITO NOVO - SC, 89124000;-26.75451;-49.448
26786;EI BARRINHA;BARRINHA                           00000;0;BARRINHA;PRESIDENTE NEREU;0.0;0;89184000;;Municipais;BARRINHA                           00000, 0 - BARRINHA, PRESIDENTE NEREU - SC, 89184000;-27.27788;-49.38514
26794;EI BOA VISTA;ESTRADA GERAL;0;BARRINHA;PRESIDENTE NEREU;0.0;0;89184000;;Municipais;ESTRADA GERAL, 0 - BARRINHA, PRESIDENTE NEREU - SC, 89184000;-27.27788;-49.38514
33260;EI BOQUEIRAO;SAO FRANCISCO XAVIER               00000;0;;SÃO JOAQUIM;0.0;50;88600000;;Municipais;;6.48812;2.6138
9865;EI BRACINHO DO RIO DOS BUGRES;BRACINHO DO RIO DOS BUGRES;0;;RIO FORTUNA;0.0;0;88760000;;Municipais;;6.48812;2.6138
70220;EI BRACO MACACOS;BRACO MACACO;0;VILA DAS PEDRAS;CAMBORIÚ;0.0;0;88340000;;Municipais;BRACO MACACO, 0 - VILA DAS PEDRAS, CAMBORIÚ - SC, 88340000;-27.09419;-48.70304
70297;EI CAETES;CAETES;0;CAETES;CAMBORIÚ;0.0;0;88340000;;Municipais;CAETES, 0 - CAETES, CAMBORIÚ - SC, 88340000;-8.77557;-36.62647
70270;EI CAIXAO DE AREIA;RIO AMAZONAS;0;RIO PEQUENO;CAMBORIÚ;0.0;0;88340000;;Municipais;RIO AMAZONAS, 0 - RIO PEQUENO, CAMBORIÚ - SC, 88340000;-27.03571;-48.64023
91030;EI CAMPO DO MEIO;CAMPO DO MEIO;0;;IRINEÓPOLIS;0.0;0;89440000;;Municipais;;6.48812;2.6138
89451;EI CAMPO DOS BUENOS;CAMPO DOS BOENOS;0;;CANOINHAS;0.0;0;89460000;;Municipais;;6.48812;2.6138
89460;EI CAMPO DOS PONTES;CAMPO DOS PONTES;0;;CANOINHAS;0.0;0;89460000;;Municipais;;6.48812;2.6138
9474;EI CANELA GRANDE;CANELA GRANDE                      00000;0;CANELA GRANDE;PEDRAS GRANDES;0.0;0;88720000;;Municipais;CANELA GRANDE                      00000, 0 - CANELA GRANDE, PEDRAS GRANDES - SC, 88720000;-28.43666;-49.19192
17787;EI CAPELA SAO PEDRO;BR 470 KM 107                      00000;0;SAO PEDRO;APIÚNA;0.0;0;89135000;;Municipais;BR 470 KM 107                      00000, 0 - SAO PEDRO, APIÚNA - SC, 89135000;-27.0792;-49.42014
51837;EI CARDEAL CAMARA;LINHA QUATRO IRMÇOS;0;INTERIOR;XAVANTINA;49.0;34543125;89780000;;Municipais;LINHA QUATRO IRMÇOS, 0 - INTERIOR, XAVANTINA - SC, 89780000;-27.02032;-52.33637
74470;EI CARLOS BELLI;ANTA MORTA;0;INTERIOR;SANTA CECÍLIA;0.0;0;89540000;;Municipais;ANTA MORTA, 0 - INTERIOR, SANTA CECÍLIA - SC, 89540000;-26.96443;-50.41785
69736;EI CIPRIANO SILVINO CUSTODIO;ESTR GERAL                         00000;0;;PENHA;0.0;60;88385000;;Municipais;;6.48812;2.6138
101230;EI CLARINDO SEBASTIAO DA CUNHA;R CLARINDO SEBASTIAO DA CUNHA;1385;ESPINHEIRINHOS;ITAJAÍ;47.0;32490525;88311632;EICSC@ITAJAI.SC.GOV.BR;Municipais;R CLARINDO SEBASTIAO DA CUNHA, 1385 - ESPINHEIRINHOS, ITAJAÍ - SC, 88311632;-26.89464;-48.76698
43923;EI COLONIA DALPIVA;COLONIA DALPIVA;0;;ABDON BATISTA;0.0;0;89636000;;Municipais;;6.48812;2.6138
43931;EI COLONIA DO SALTO;COLONIA DO SALTO;0;;ABDON BATISTA;0.0;0;89636000;;Municipais;;6.48812;2.6138
44792;EI COLONIA LARANJEIRA;COLONIA LARANJEIRA;0;;VARGEM;4.0;5490068;89638000;;Municipais;;6.48812;2.6138
43966;EI CORREDEIRA;CORREDEIRA;0;;CAMPOS NOVOS;0.0;0;89620000;;Municipais;;6.48812;2.6138
10332;EI COSTA DA LAGOA II;ESTRADA GERAL COSTA DA LAGOA;0;COSTA DA LAGOA;JAGUARUNA;0.0;0;88715000;;Municipais;ESTRADA GERAL COSTA DA LAGOA, 0 - COSTA DA LAGOA, JAGUARUNA - SC, 88715000;-27.54344;-48.46143
3506;EI DE ALTA VARGINHA;ALTA VARGINHA;0;VARGINHA;SÃO PEDRO DE ALCÂNTARA;0.0;0;88125000;;Municipais;ALTA VARGINHA, 0 - VARGINHA, SÃO PEDRO DE ALCÂNTARA - SC, 88125000;-27.56773;-48.80486
